program_id,title,program_description,cleaned_description
42675,Journal 13h00,"Le 13 Heures propose un tour d'horizon complet de l'actualité à la mi-journée, enrichi par les nombreux reportages et duplex des envoyés spéciaux en France et à l’étranger, ainsi que les interventions des correspondants à travers le monde pour raconter et analyser l’actualité internationale.","le 13 heures propose un tour d'horizon complet de l'actualité à la mi-journée, enrichi par les nombreux reportages et duplex des envoyés spéciaux en france et à l’étranger, ainsi que les interventions des correspondants à travers le monde pour raconter et analyser l’actualité internationale."
42835,Le magazine de la santé,"Du lundi au vendredi à 13h40, Marina Carrère d'Encausse pilote en direct, ce rendez-vous consacré à la santé et au bien-être aux côtés de médecins spécialisés","du lundi au vendredi à 13h40, marina carrère d'encausse pilote en direct, ce rendez-vous consacré à la santé et au bien-être aux côtés de médecins spécialisés"
50523,Antidote,"En compagnie d'un invité, Michel Cymes, entouré des chroniqueurs Cécile Djunga, Farah Kesri, Major Mouvement, et Fabien Olicard, passe au crible nos connaissances, nos idées reçues, nos croyances et plus généralement toutes les questions que l'on se pose en matière de santé.","en compagnie d'un invité, michel cymes, entouré des chroniqueurs cécile djunga, farah kesri, major mouvement, et fabien olicard, passe au crible nos connaissances, nos idées reçues, nos croyances et plus généralement toutes les questions que l'on se pose en matière de santé."
43108,La grande librairie,"Présenté par François Busnel, le magazine littéraire de France 5 est le grand rendez-vous de l'actualité littéraire sous toutes ses formes : romans, essais, histoire, polars, bandes dessinées, jeunesse, etc.","présenté par françois busnel, le magazine littéraire de france 5 est le grand rendez-vous de l'actualité littéraire sous toutes ses formes : romans, essais, histoire, polars, bandes dessinées, jeunesse, etc."
45515,L'histoire de la science-fiction par James Cameron,"James Cameron explore les thèmes majeurs de la science-fiction en compagnie de Steven Spielberg, George Lucas, Ridley Scott et d'autres grands noms du cinéma. 
Depuis ses balbutiements, la science-fiction pose la question de l'existence de la vie extraterrestre : sommes-nous seuls dans cet univers ou non ?  Que peuvent nous apprendre les aliens sur nous-mêmes ? Sur la condition humaine ?","james cameron explore les thèmes majeurs de la science-fiction en compagnie de steven spielberg, george lucas, ridley scott et d'autres grands noms du cinéma. 
depuis ses balbutiements, la science-fiction pose la question de l'existence de la vie extraterrestre : sommes-nous seuls dans cet univers ou non ?  que peuvent nous apprendre les aliens sur nous-mêmes ? sur la condition humaine ?"
49130,Dinotrux,"Surboostés grâce à des pouvoirs qui les rendent plus rapides, plus forts et plus agiles que jamais, les Dinotrux reviennent pour de nouveaux défis et de nouveaux amis.","surboostés grâce à des pouvoirs qui les rendent plus rapides, plus forts et plus agiles que jamais, les dinotrux reviennent pour de nouveaux défis et de nouveaux amis."
47959,Les comiques préférés des Français,,
47982,L'histoire du film d'horreur par Eli Roth,"Les zombies sont les monstres du 21e siècle et la principale contribution de l'Amérique à l'horreur. Qu'est-ce qui a déclenché la fièvre des zombies ? Tous les chemins mènent à George Romero, qui a fait des zombies une métaphore des maux sociaux...","les zombies sont les monstres du 21e siècle et la principale contribution de l'amérique à l'horreur. qu'est-ce qui a déclenché la fièvre des zombies ? tous les chemins mènent à george romero, qui a fait des zombies une métaphore des maux sociaux..."
47583,Too Cute,"Pour la première fois sur Gulli, les téléspectateurs vont découvrir la série documentaire Too Cute ! : promesse d'un nouveau regard sur nos animaux de compagnie. À l'aide de caméras avancées et de techniques de production de haute définition, les ...","pour la première fois sur gulli, les téléspectateurs vont découvrir la série documentaire too cute ! : promesse d'un nouveau regard sur nos animaux de compagnie. à l'aide de caméras avancées et de techniques de production de haute définition, les ..."
49636,Dynasties,Dynasties,dynasties
43513,La Vengeance de Veronica,"Fans de télénovela,  ""la vengeance de Veronica"" est  la série que vous attendez.  Entre drames, Histoires d'amour et intrigues surprenantes ... Tous les ingrédients sont réunis","fans de télénovela,  ""la vengeance de veronica"" est  la série que vous attendez.  entre drames, histoires d'amour et intrigues surprenantes ... tous les ingrédients sont réunis"
43253,Faut pas rêver,Faut pas rêver,faut pas rêver
47784,Thalassa,,
49370,Grantchester,,
49094,":Scan : Coronavirus, le monde sous la menace","Le déroulé de l'épidémie de Covid-19, depuis la fin du premier confinement, jusqu'à l'arrivée d'une deuxième vague. En France, étions-nous bien préparés ? Toutes les mesures ont-elles été prises pour éviter un re-confinement ? Que s'est-il passé entre juin et octobre pour que la flambée épidémique reprenne de plus belle ? Partout dans le monde, les autorités ont été surprises par l'intensité de cette deuxième vague ?","le déroulé de l'épidémie de covid-19, depuis la fin du premier confinement, jusqu'à l'arrivée d'une deuxième vague. en france, étions-nous bien préparés ? toutes les mesures ont-elles été prises pour éviter un re-confinement ? que s'est-il passé entre juin et octobre pour que la flambée épidémique reprenne de plus belle ? partout dans le monde, les autorités ont été surprises par l'intensité de cette deuxième vague ?"
34298,L'Europe à vol d'oiseaux,"On connaît bien l'Europe : la variété de ses paysages, la richesse de son patrimoine historique et architectural. Grâce à cette série de documentaires, on la découvre autrement, c'est-à-dire vue du ciel. Une manière inédite d'admirer notre continent, qui permet aux téléspectateurs d'apprécier des images rares et spectaculaires.
Les différents volets de cette série nous emmènent dans toutes les régions d'Europe...","on connaît bien l'europe : la variété de ses paysages, la richesse de son patrimoine historique et architectural. grâce à cette série de documentaires, on la découvre autrement, c'est-à-dire vue du ciel. une manière inédite d'admirer notre continent, qui permet aux téléspectateurs d'apprécier des images rares et spectaculaires.
les différents volets de cette série nous emmènent dans toutes les régions d'europe..."
46784,1000 pays en un,"Régions, provinces, départements, notre territoire est cartographié à toutes échelles. Campagnes TV va plus loin et vous propose de découvrir les pays, anciens conglomérats, aux frontières plus floues, de duchés ou comtés. Quatre personnes, spécialistes du lieu, professionnels ou tout simplement passionnés, vous font découvrir de manière subjective les pépites d’un terroir, ses lieux clés, son patrimoine et ses surprises immanquables","régions, provinces, départements, notre territoire est cartographié à toutes échelles. campagnes tv va plus loin et vous propose de découvrir les pays, anciens conglomérats, aux frontières plus floues, de duchés ou comtés. quatre personnes, spécialistes du lieu, professionnels ou tout simplement passionnés, vous font découvrir de manière subjective les pépites d’un terroir, ses lieux clés, son patrimoine et ses surprises immanquables"
45594,Kev Adams,"Après 120 dates à travers toute la France, Kev Adams clôturait sa tournée à Nantes pour son One Man Show ""Sois 10 ans"".  10 ans après s'être fait connaître dans la série SODA, l’ancienne star des ados est devenu un jeune homme de 28 ans. Dan...","après 120 dates à travers toute la france, kev adams clôturait sa tournée à nantes pour son one man show ""sois 10 ans"".  10 ans après s'être fait connaître dans la série soda, l’ancienne star des ados est devenu un jeune homme de 28 ans. dan..."
50270,Première Rencontre,Ben Névert rencontre pour la première fois des inconnu·e·s aux histoires extraordinaires.,ben névert rencontre pour la première fois des inconnu·e·s aux histoires extraordinaires.
43772,Réseau d'enquêtes,"Ce magazine d'investigation traite, chaque mois, d'un sujet de société avec des enquêtes approfondies produites par les rédactions régionales de France 3.","ce magazine d'investigation traite, chaque mois, d'un sujet de société avec des enquêtes approfondies produites par les rédactions régionales de france 3."
50340,Face aux éléments,"Cette série-documentaire vous propose un gros plan sur les phénomènes météorologiques extraordinaires. Dans chaque épisode, des images d'archives se mêlent aux images d'amateurs, apportant une touche humaine et personnelle aux phénomènes particulièrement violents. Une série documentaire où la réalité peut de toute évidence dépasser la fiction…

Un cyclone de catégorie 5 frappe les îles Fidji. Les habitants tentent de se mettre à l'abri, mais le cyclone ne leur laisse aucun répit.
En Norvège, le paquebot de croisière Viking Sky navigue vers l'Angleterre lorsque la panne de ses 4 moteurs le coince au milieu d'une tempête. C'est une course contre la montre pour secourir les 900 passagers qui sont à bord.
En Grande-Bretagne, alors que la tempête Callum fait rage, un champion de kitesurf profite des vents violents pour aller s'entraîner.
Trois amis partent faire du hors-piste dans les Pyrénées et se retrouvent pris au piège dans une avalanche.","cette série-documentaire vous propose un gros plan sur les phénomènes météorologiques extraordinaires. dans chaque épisode, des images d'archives se mêlent aux images d'amateurs, apportant une touche humaine et personnelle aux phénomènes particulièrement violents. une série documentaire où la réalité peut de toute évidence dépasser la fiction…

un cyclone de catégorie 5 frappe les îles fidji. les habitants tentent de se mettre à l'abri, mais le cyclone ne leur laisse aucun répit.
en norvège, le paquebot de croisière viking sky navigue vers l'angleterre lorsque la panne de ses 4 moteurs le coince au milieu d'une tempête. c'est une course contre la montre pour secourir les 900 passagers qui sont à bord.
en grande-bretagne, alors que la tempête callum fait rage, un champion de kitesurf profite des vents violents pour aller s'entraîner.
trois amis partent faire du hors-piste dans les pyrénées et se retrouvent pris au piège dans une avalanche."
