program_id,title,tag_genre,tag_sous_genre,mean_age,count_episodes,mean_episode_duration,count_profile_adult,count_profile_kid,count_profile_home,count_profile_f,count_profile_m,count_profile_like,count_profile_not_like,count_profile_view,program_seconds_duration,total_seconds_viewed,seconds_viewed_liked,seconds_viewed_not_like,program_description,ratio_liked
43053,Le monde en face,documentaire,"nature-environnement,politique",35.0,9.0,2426.78,73,0,0,44,16,5,68,73,21841.0,307442.0,139914.0,167528.0,"Des documentaires, des films aux points de vue affirmés et des débats, telles sont les ambitions du Monde en face présenté par Marina Carrère d’Encausse. Dans un monde en pleine mutation, jamais le besoin d’une parole brute et sincère n’a été aussi fort, pour raconter la société française et le monde d’aujourd’hui, ses fractures et ses combats, pour décrypter la nouvelle donne géopolitique et les enjeux de la mondialisation.",6.85
51605,En route,jeunesse,dessins-animes,36.0,6.0,703.0,4,56,0,1,3,5,55,60,4218.0,89644.0,25615.0,64029.0,"L'adolescente Tif et l'extraterrestre Oh sont de retour avec la série d'animation En route ! Les Aventures de Tif et Oh. Signée par les studios DreamWorks Animation et inspirée du film à succès En route ! sorti en 2015, la série reprend là où le f...",8.33
43772,Réseau d'enquêtes,infos,actualite-info,36.0,4.0,3138.0,62,0,2,39,18,5,59,64,12552.0,252107.0,80586.0,171521.0,"Ce magazine d'investigation traite, chaque mois, d'un sujet de société avec des enquêtes approfondies produites par les rédactions régionales de France 3.",7.81
50270,Première Rencontre,divertissement,,36.0,5.0,1142.0,55,0,2,41,11,5,52,57,5710.0,86848.0,27936.0,58912.0,Ben Névert rencontre pour la première fois des inconnu·e·s aux histoires extraordinaires.,8.77
50340,Face aux éléments,documentaire,nature-environnement,40.0,12.0,2843.0,84,0,4,46,25,5,83,88,34116.0,320544.0,60226.0,260318.0,"Cette série-documentaire vous propose un gros plan sur les phénomènes météorologiques extraordinaires. Dans chaque épisode, des images d'archives se mêlent aux images d'amateurs, apportant une touche humaine et personnelle aux phénomènes particulièrement violents. Une série documentaire où la réalité peut de toute évidence dépasser la fiction…

Un cyclone de catégorie 5 frappe les îles Fidji. Les habitants tentent de se mettre à l'abri, mais le cyclone ne leur laisse aucun répit.
En Norvège, le paquebot de croisière Viking Sky navigue vers l'Angleterre lorsque la panne de ses 4 moteurs le coince au milieu d'une tempête. C'est une course contre la montre pour secourir les 900 passagers qui sont à bord.
En Grande-Bretagne, alors que la tempête Callum fait rage, un champion de kitesurf profite des vents violents pour aller s'entraîner.
Trois amis partent faire du hors-piste dans les Pyrénées et se retrouvent pris au piège dans une avalanche.",5.68
45594,Kev Adams,divertissement,humour,29.0,6.0,6703.33,96,0,7,55,31,5,98,103,40220.0,791044.0,287425.0,503619.0,"Après 120 dates à travers toute la France, Kev Adams clôturait sa tournée à Nantes pour son One Man Show ""Sois 10 ans"".  10 ans après s'être fait connaître dans la série SODA, l’ancienne star des ados est devenu un jeune homme de 28 ans. Dan...",4.85
42265,Sport 6,sport,actualite-info,41.0,17.0,300.59,79,0,5,22,50,5,79,84,5110.0,35721.0,8682.0,27039.0,"Retrouvez chaque semaine toute l'actualité et les résultats du sport dans Sport 6. En 6 minutes, priorités aux images : les temps forts de l'actualité et les résultats sportifs sont décryptés pour tout connaître des faits marquants de la semaine.",5.95
42737,Vivement dimanche,divertissement,,48.0,10.0,2415.7,184,0,4,101,65,4,186,190,24157.0,443806.0,59167.0,384639.0,"Sous forme de focus autour de l'actualité de la télévision, Michel Drucker passe en revue les nouveautés des antennes de France Télévisions en matière de magazines, fictions, divertissements, talks-shows et évènements. Les personnalités qui font l'actualité de la semaine télé à venir sont invitées au Studio Gabriel pour évoquer ces temps forts.",2.11
42885,J'irai dormir chez vous,documentaire,voyage-decouvertes,38.0,5.0,3154.6,120,0,2,49,64,4,118,122,15773.0,633178.0,207248.0,425930.0,J'irai dormir chez vous,3.28
46392,Histoires d'une nation,documentaire,histoire,46.0,4.0,3458.0,67,0,3,37,22,4,66,70,13832.0,339349.0,59635.0,279714.0,"Les «Histoires d'une nation» sont celles de toutes ces générations venues faire leur vie dans un nouveau pays, la France. Elles racontent 150 ans de l'histoire de notre pays.",5.71
34202,Génération Hit Machine,divertissement,musique,39.0,7.0,2599.57,145,0,5,88,45,4,146,150,18197.0,348400.0,56466.0,291934.0,"Génération Hit Machine, c'est l'émission qui vous replonge dans les années Hit Machine, l'émission musicale de référence !",2.67
50531,Dietland,series,humour,44.0,5.0,2588.0,82,0,3,63,12,4,81,85,12940.0,209503.0,51717.0,157786.0,"Prune Kettle est éditorialiste dans un célèbre magazine féminin et prête sa plume à l'ambitieuse rédactrice en chef, Kitty Montgomery. Elle projette de recourir à la chirurgie bariatrique pour perdre du poids. Une rencontre va alors bouleverser sa vie tandis qu'un mouvement contre les dictats esthétiques, du nom de Jennifer, prend forme…",4.71
45614,Paname,documentaire,voyage-decouvertes,49.0,6.0,1563.0,60,0,2,24,33,4,58,62,9378.0,141879.0,37494.0,104385.0,,6.45
48775,Au rythme des saisons,documentaire,nature-environnement,41.0,4.0,2937.0,64,0,1,34,22,4,62,66,11748.0,267657.0,62377.0,205280.0,La vie animale au fil des saisons.,6.06
44574,"Daniel Balavoine, 35 ans déjà: sa vie, sa bataille",documentaire,biopic,42.0,2.0,5026.0,245,0,7,143,82,4,248,252,10052.0,988319.0,41271.0,947048.0,"A l'occasion des 35 ans de la disparition de Daniel Balavoine, TF1 lui consacre un documentaire riche en émotions et en souvenirs où de nombreux artistes lui rendront hommage.",1.59
44911,Tout le sport,sport,magazines,45.0,50.0,776.08,45,0,5,16,27,4,46,50,38804.0,72869.0,39420.0,33449.0,"Tout le sport, 100% sport.",8.0
44343,Les bêtisiers,divertissement,humour,32.0,9.0,5383.56,63,0,2,35,23,4,61,65,48452.0,398278.0,101847.0,296431.0,"Karine Ferri, Christophe Beaugrand et leurs invités vous invitent à embarquer sur la Seine, au pied de la Tour Eiffel, pour une soirée d'été en plein air, sous le signe du rire et de la bonne humeur. Au programme de ce Grand Bêtisier de l'Eté, toutes les images les plus drôles de la saison, les bêtisiers inédits des tournages de vos séries télé, des moments « off » de vos émissions préférées, sans oublier des fous rires d’anthologie.",6.15
43800,Entre vents et marées,telefilms,,54.0,2.0,5215.0,104,0,5,82,14,4,105,109,10430.0,314941.0,39705.0,275236.0,Entre vents et marées,3.67
47324,L'art dans tous ses états,documentaire,culture-art-spectacle,50.0,6.0,3108.33,55,0,2,27,22,4,53,57,18650.0,225408.0,66267.0,159141.0,,7.02
50826,Le meilleur pâtissier - A vos fourneaux,jeunesse,emission,34.0,10.0,3411.6,54,4,6,44,8,3,61,64,34116.0,164808.0,62979.0,101829.0,Pas de résumé disponible.,4.69
43244,Infrarouge,documentaire,voyage-decouvertes,37.0,5.0,3557.4,70,0,2,43,26,3,69,72,17787.0,306871.0,105832.0,201039.0,,4.17
42707,Envoyé spécial,infos,actualite-info,38.0,5.0,6423.2,1047,0,22,549,386,3,1072,1075,32116.0,4306848.0,91159.0,4215689.0,,0.28
51425,HPI,series,enquete,38.0,3.0,3200.0,434,0,46,289,114,3,477,480,9600.0,1583709.0,26106.0,1557603.0,Morgane a  38 ans. Elle élève seule ses 3 enfants. Elle gère (ou pas) ses 2 ex et ses différents crédits.  Ses 160 de QI lui gâchent un peu la vie jusqu'au jour où Morgane voit son destin de femme de ménage chamboulé. Ses capacités hors norme...,0.62
43531,Le monde de Jamy,documentaire,"sante-bien-etre,sciences",34.0,4.0,7189.5,196,0,16,75,96,3,210,213,28758.0,1124962.0,77653.0,1047309.0,"Retrouvez le présentateur iconique de ""C'est Pas Sorcier"" pour de nouvelles aventures éducatives dans le Monde de Jamy.",1.41
34299,Les côtes d'Europe vues du ciel,documentaire,decouverte,45.0,9.0,1609.22,58,0,0,28,22,3,55,58,14483.0,163176.0,22834.0,140342.0,"Découvrez la beauté et l'incroyable diversité du littoral européen vu du ciel : ses joyaux architecturaux, ses richesses culturelles, économiques, mais aussi ses stigmates. Nous parcourons un continent de contrastes : des îles sauvages du Royaume-Uni à la lagune de Venise, en passant par la Croatie à la nature préservée jusqu'au Cap Nord, cime de l'Europe. Un voyage magique et exceptionnel en images aériennes haute définition, entre nature et civilisation...",5.17
43039,Le doc Stupéfiant,documentaire,culture-art-spectacle,42.0,9.0,3670.0,117,0,4,58,47,3,118,121,33030.0,566830.0,82787.0,484043.0,"Des thématiques fortes, parfois provocatrices, qui résonnent et permettent d’établir des ponts entre hier et aujourd’hui. Des films qui mêlent séquences étonnantes, archives inédites, images secrètes, et des entretiens drôles et éloquents grâce à la participation de Léa Salamé qui rencontre des grandes figures de notre époque. Enrichissant, provocant, éclairant, différent et toujours Stupéfiant !",2.48
51353,Incas[s]ables,documentaire,societe,35.0,2.0,3894.5,97,0,1,69,17,3,95,98,7789.0,557482.0,273092.0,284390.0,"Guillaume, Kahina, Alex, Gabriel et Jérémie vivent dans un pavillon de la banlieue parisienne, sans leurs parents, accompagnés d'éducateurs. Cette microstructure a été mise en place pour des enfants qui ont mis en défaut tous les dispositifs de la protection de l'enfance. On les appelle au mieux les ""exclus"" au pire les ""incasables"".",3.06
45792,"La guerre des trônes, la véritable histoire de l'Europe",documentaire,culture-art-spectacle,45.0,6.0,3051.17,65,0,4,31,32,3,66,69,18307.0,309858.0,54264.0,255594.0,"Bruno Solo retrace la véritable histoire de l’Europe. De la Guerre de Cent ans au début du XVIIIème siècle, il raconte les jeux de pouvoir, les ambitions et les passions humaines qui ont façonné les nations européennes",4.35
34201,Le Hit W9,divertissement,musique,39.0,7.0,3132.0,101,0,3,61,34,2,102,104,21924.0,228514.0,34743.0,193771.0,"« Le Hit W9 », la nouvelle émission musicale pour découvrir les cinquante chansons les plus écoutées sur le net chaque semaine.",1.92
50172,Stars à nu,divertissement,humour,37.0,4.0,3214.75,99,0,4,56,37,2,102,104,12859.0,256961.0,24391.0,232570.0,"Ce samedi soir, ce sont 6 célébrités féminines qui ont accepté de se mettre à nu aussi bien physiquement mais surtout psychologiquement. Cette année encore, Maëva Coucke, Lola Dubini, Anaïs Grangerac, Linda Hardy, Nathalie Marquay et Inès Van...",1.92
42741,"20h30, le dimanche",infos,actualite-info,48.0,27.0,1540.74,90,0,2,40,40,2,90,92,41600.0,135703.0,16060.0,119643.0,"20h30, le dimanche",2.17
42787,19/20 : Journal national,infos,meteo,37.0,62.0,1499.52,83,0,3,44,33,2,84,86,92970.0,161013.0,104377.0,56636.0,"Le 19/20 Edition nationale suit l'édition de votre région, et propose après la présentation des titres, les reportages, les interviews et les témoignages en vidéos qui font le point sur toute l’actualité régionale, d’outre-mer, nationale et internationale.",2.33
50695,"Culturebox, l'émission",divertissement,culture-art-spectacle,37.0,83.0,3314.6,60,0,2,31,25,2,60,62,275112.0,157972.0,74862.0,83110.0,"Culturebox, l'émission dédiée à la culture, au spectacle vivant et aux artistes",3.23
43732,Alice et  Lewis,jeunesse,dessins-animes,35.0,18.0,677.61,22,43,2,16,4,2,65,67,12197.0,89283.0,14371.0,74912.0,"Vous ne connaissez pas le Pays des Merveilles ? Pas de panique, Alice non plus !
Malgré la fantasque et colérique Reine qui règne sur cette univers magique, Alice adore y retrouver Lewis, son meilleur ami lapin. A chaque fois qu’elle se rend au Pays des Merveilles, c’est une nouvelle aventure rocambolesque qui commence pour Alice et son fidèle Lewis !",2.99
42797,Le grand Slam,divertissement,jeu,45.0,8.0,3310.63,48,0,2,30,13,2,48,50,26485.0,185489.0,38076.0,147413.0,Le grand Slam,4.0
47608,Les Aventures de Paddington,jeunesse,"3-5-ans,dessins-animes",36.0,3.0,666.0,15,41,0,12,2,2,54,56,1998.0,53730.0,18727.0,35003.0,"L'ours le plus maladroit d'Europe, véritable icône de la littérature enfantine, vient poser ses pattes sur Gulli. Dès le 29 août, les plus jeunes vont pouvoir découvrir Paddington, l'icône de l'animation dans une toute nouvelle série diffusée tous...",3.57
44412,Profilage,series,policier,40.0,4.0,3059.75,151,0,4,113,31,2,153,155,12239.0,588665.0,21851.0,566814.0,"Le Commandant Rocher (Philippe Bas) est de retour à la direction régionale de la police judiciaire de la préfecture de police de Paris. La mystérieuse Elisa Bergman (Shy'm - alias Tamara Marthe de son vrai nom) fait son apparition et ensemble, ils vont donc devoir faire équipe pour enquêter.  Comment les deux protagonistes finiront-ils par travailler ensemble ? Une chose est sûre : leur collaboration promet de faire quelques étincelles.",1.29
47841,On ne répond plus de rien,magazine,debat,40.0,4.0,3441.5,148,0,3,80,62,2,149,151,13766.0,427699.0,25013.0,402686.0,"Elle est cash, décomplexée, et résolument solaire. Il est percutant, sans tabou et pratique l'humour grinçant. Tous deux ont le goût du bon mot qui claque et le rire facile - il suffit de les écouter aux Grosses Têtes. Karine Le Marchand et Laurent Baffie vont désormais faire des étincelles en duo. Une fois par mois, sur RTL et sur Paris Première, la célèbre animatrice de « L'Amour est dans le pré » reçoit des invités qui font l'actualité pour retracer les moments forts de leur vie. © RTL",1.32
44150,L'équipe de France,sport,football,31.0,9.0,4534.78,84,0,6,27,47,2,88,90,40813.0,309884.0,57406.0,252478.0,"Découvrez sur MYTF1 les matches et l'actualité des Bleus double champions du monde de football, et des Bleues.",2.22
45815,L'histoire secrète des comics par Robert Kirkman,documentaire,culture-art-spectacle,40.0,6.0,2429.17,53,0,1,27,23,2,53,55,14575.0,168469.0,35547.0,132922.0,"Ou comment deux hommes ont révolutionné le monde des comics à jamais ! C'est dans les années 1960 que Stan Lee et Jack Kirby ont créé Marvel Comics, en mettant l'accent sur les vraies personnes et les problèmes sociaux. Mais lorsque le succès a frappé, leur union s'est effondrée…",3.64
42740,Affaire conclue : la chasse aux objets,magazine,sante-bien-etre,46.0,4.0,2674.0,69,0,2,32,31,2,69,71,10696.0,297278.0,108029.0,189249.0,Affaire conclue : la chasse aux objets,2.82
46481,Football - Équipe de France féminine,sport,football,37.0,2.0,6868.5,43,0,9,20,19,1,51,52,13737.0,151703.0,20573.0,131130.0,"Commenté par Davier DOMERGUE et Camille ABILY.
Pour les cinq prochaines saisons, W9 devient le Diffuseur Officiel de l'Équipe de France de Football Féminine. Tous les matchs de préparation de l'Équipe de France Féminine à l'Euro 2021 sont diffusés en exclusivité sur W9.",1.92
43677,Téléshopping,divertissement,talkshow,52.0,55.0,3638.45,50,0,3,35,10,1,52,53,200115.0,112554.0,19413.0,93141.0,Retrouvez toutes les vidéos de Téléshopping et l’ensemble des produits sur www. teleshopping. fr,1.89
44647,Du club Dorothée aux Mystères de l'amour: les coulisses d'une success story,magazine,societe,44.0,2.0,5206.0,62,0,1,35,21,1,62,63,10412.0,230373.0,23661.0,206712.0,"Le club Dorothée, l'arrivée des mangas, les séries pour ados, ... toute une génération a grandi avec AB Productions",1.59
45585,Déco ou négo,divertissement,decoration,41.0,7.0,2693.0,60,0,2,41,15,1,61,62,18851.0,226174.0,10883.0,215291.0,"Dans « Déco ou négo », des couples doivent décider s'ils préfèrent améliorer leur maison actuelle ou en changer pour celle de leur rêve. Une décoratrice d'intérieur, Jillian Harris, et un agent immobilier, Todd Talbot, entrent alors en piste pour leur faire des propositions et les aider à prendre une décision. La décoratrice soumet des idées de rénovations tandis que l'agent se met en quête de leur maison idéale...",1.61
